enum_name,enum_id,bedes_content_uuid,bedes_term,bedes_definition,bedes_url,bedes_related_term_uuid,distance,associated_attribute_ids
Rock,41873,2a63f97a-0010-41f9-aa33-e3c8586140c1,Rock,"Rock storage material has thermal transfer medium characteristics include air, water and other phase-change materials.",https://bedes.lbl.gov/node/2a63f97a-0010-41f9-aa33-e3c8586140c1,5a65d7a2-c5a7-4fcb-a381-1b95f0af74a9,1,52599
Chemical oxides,41874,cb6f23f5-e4b9-43be-9c47-dc0dc5e6de7d,Chemical oxides,Solar energy is stored chemically in reduced solid oxides. Heat is released at a constant temperature. Air is used as both the heat-transfer fluid and the chemical reactants. Oxide systems can be tailored to match input heat temperature.,https://bedes.lbl.gov/node/cb6f23f5-e4b9-43be-9c47-dc0dc5e6de7d,5a65d7a2-c5a7-4fcb-a381-1b95f0af74a9,1,52599
Other,41875,1bf118dd-9a9e-440c-8e8f-b3a92ab62855,Other,Other,https://bedes.lbl.gov/node/1bf118dd-9a9e-440c-8e8f-b3a92ab62855,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1,52599
Unknown,41876,086ae16f-060f-42e5-aed7-9111b7d859db,Unknown,Unknown,https://bedes.lbl.gov/node/086ae16f-060f-42e5-aed7-9111b7d859db,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1,52599
Roof,41877,fe6a5ef0-9365-4932-bed7-eb0ca9df5c0b,Roof,Makes up theÂ top exterior boundary of the premises envelope.Â It isÂ generally horizontal or sloped less than 60 degrees from horizontal. Represents the complete roof construction.,https://bedes.lbl.gov/node/fe6a5ef0-9365-4932-bed7-eb0ca9df5c0b,686035b9-341d-490b-ad08-b5c192b701b1,1,52610
On grade,41878,c2fb0bf0-99de-4ccd-8f3e-30562eddbf08,On grade,Located on the ground,https://bedes.lbl.gov/node/c2fb0bf0-99de-4ccd-8f3e-30562eddbf08,25c0a40b-422c-4d50-97ba-f0050a671c6b,1,52610
Building integrated,41879,,,,,,,52610
Other,41880,1bf118dd-9a9e-440c-8e8f-b3a92ab62855,Other,Other,https://bedes.lbl.gov/node/1bf118dd-9a9e-440c-8e8f-b3a92ab62855,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1,52610
Unknown,41881,086ae16f-060f-42e5-aed7-9111b7d859db,Unknown,Unknown,https://bedes.lbl.gov/node/086ae16f-060f-42e5-aed7-9111b7d859db,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1,52610
Standby generator,41882,aaac3395-354a-41f8-8cbe-79f9013b5d7b,Standby generator,Standby generator installed on-premises for back-up electricity production.,https://bedes.lbl.gov/node/aaac3395-354a-41f8-8cbe-79f9013b5d7b,d3107e23-f59e-452e-aaae-b7a43ff286d0,1,52615
Turbine,41883,46fa8fef-3092-4ea3-aa60-f8bde0d10ec5,Turbine,"Turbines generate electricity from mechanical energy exerted by a renewable resource, such as wind, or steam pressure from fuel burning. The mechanical energy creates a high-speed rotation that turns an electrical generator to produce electricity.",https://bedes.lbl.gov/node/46fa8fef-3092-4ea3-aa60-f8bde0d10ec5,d3107e23-f59e-452e-aaae-b7a43ff286d0,1,52615
Microturbine,41884,f637583a-48b4-4e75-a6b1-1b2a8e711b04,Microturbine,"Microturbines are small electricity generators that can burn a wide variety of fuels including natural gas, sour gases (high sulfur, low Btu content), and liquid fuels such as gasoline, kerosene, and diesel fuel/distillate heating oil. Microturbines use the fuel to create high-speed rotation that turns an electrical generator to produce electricity.",https://bedes.lbl.gov/node/f637583a-48b4-4e75-a6b1-1b2a8e711b04,d3107e23-f59e-452e-aaae-b7a43ff286d0,1,52615
Reciprocating engine,41885,9b485ca9-b3b3-411f-ae3c-d955aa302d68,Reciprocating,A positive-displacement compressor that uses pistons driven by a crankshaft to deliver gases at high pressure.,https://bedes.lbl.gov/node/9b485ca9-b3b3-411f-ae3c-d955aa302d68,0ffe20cd-2ff0-4663-a55a-911e566c8bdf,0.99,52615
Fuel cell,41886,d4c5e0b1-7879-4f8a-ba4b-a9cdf8914ddf,Fuel cell,"A single fuel cell consists of an electrolyte sandwiched between two electrodes. Bipolar plates on either side of the cell help distribute gases and serve as current collectors. Depending on the application, a fuel cell stack may contain a few to hundreds of individual fuel cells layered together. This ""scalability"" makes fuel cells ideal for a wide variety of applications, such as stationary power stations, portable devices, and transportation.",https://bedes.lbl.gov/node/d4c5e0b1-7879-4f8a-ba4b-a9cdf8914ddf,d3107e23-f59e-452e-aaae-b7a43ff286d0,1,52615
Gasification,41887,c91f8a23-5c0f-40f1-a697-1f463d8cef63,Gasification,"Gasification is a process that converts organic or fossil fuel based carbonaceous materials into carbon monoxide, hydrogen and carbon dioxide. This is achieved by reacting the material at high temperatures, without combustion, with a controlled amount of oxygen and/or steam. The resulting gas mixture is called syngas (from synthesis gas or synthetic gas) or producer gas and is itself a fuel.",https://bedes.lbl.gov/node/c91f8a23-5c0f-40f1-a697-1f463d8cef63,d3107e23-f59e-452e-aaae-b7a43ff286d0,1,52615
Binary Cycle,41888,2aa99afc-56b0-4569-9184-8a006ff8a418,Binary cycle,"Binary cycle geothermal power generation plants differ from Dry Steam and Flash Steam systems in that the water or steam from the geothermal reservoir never comes in contact with the turbine/generator units. Low to moderately heated (below 400¡F) geothermal fluid and a secondary (hence, ""binary"") fluid with a much lower boiling point that water pass through a heat exchanger. Heat from the geothermal fluid causes the secondary fluid to flash to vapor, which then drives the turbines and subsequently, the generators. Binary cycle power plants are closed-loop systems and virtually nothing (except water vapor) is emitted to the atmosphere. Resources below 400¡F are the most common geothermal resource, suggesting binary-cycle power plants in the future will be binary-cycle plants.",https://bedes.lbl.gov/node/2aa99afc-56b0-4569-9184-8a006ff8a418,d3107e23-f59e-452e-aaae-b7a43ff286d0,0.99,52615
Anaerobic biodigester,41889,a82e5ce1-2070-4020-8820-fe4b304263db,Anaerobic biodigester,"An anaerobic biodigester, contains methane, a natural by-product of anaerobic digestion of landfill refuse, sewage, and other products, which can be converted into electricity through conventional combustion processes. Equipping landfills and other facility premises (e.g., wastewater and manure treatment facilities) to capture biogas provides a source of on-site generation from a byproduct that would otherwise be wasted.",https://bedes.lbl.gov/node/a82e5ce1-2070-4020-8820-fe4b304263db,d3107e23-f59e-452e-aaae-b7a43ff286d0,1,52615
Hydrokinetic,41890,12d3cbcb-72db-4810-b983-237ae7a7d9d3,Hydrokinetic,"Systems that use the natural flow of water rather than damming or diverting flow through conventional turbines. Designs may include pistons, turbines, and pumps. Systems are typically installed in rivers and ocean areas with strong tidal flows.",https://bedes.lbl.gov/node/12d3cbcb-72db-4810-b983-237ae7a7d9d3,d3107e23-f59e-452e-aaae-b7a43ff286d0,1,52615
Solar parabolic trough,41891,6fc844fc-556b-4ddd-9aa8-ba4d2e0ed286,Solar parabolic trough,"Solar parabolic troughs are a type of linear concentrator system that collects the sun's energy using long rectangular, curved (U-shaped) mirrors where receiver tubes are positioned along the focal line of each parabolic mirror. The mirrors are tilted toward the sun, focusing sunlight on tubes (or receivers) that run the length of the mirrors. The reflected sunlight heats a fluid flowing through the tubes. The hot fluid then is used to boil water in a conventional steam-turbine generator to produce electricity.",https://bedes.lbl.gov/node/6fc844fc-556b-4ddd-9aa8-ba4d2e0ed286,d3107e23-f59e-452e-aaae-b7a43ff286d0,1,52615
Solar power tower,41892,6b4f66a7-c175-4e5f-87e5-3d4c5598c752,Solar power tower,"A power tower system uses a large field of flat, sun-tracking mirrors known as heliostats to focus and concentrate sunlight onto a receiver on the top of a tower. A heat-transfer fluid heated in the receiver is used to generate steam, which, in turn, is used in a conventional turbine generator to produce electricity. Some power towers use water/steam as the heat-transfer fluid. Other advanced designs are experimenting with molten nitrate salt because of its superior heat-transfer and energy-storage capabilities. The energy-storage capability, or thermal storage, allows the system to continue to dispatch electricity during cloudy weather or at night.",https://bedes.lbl.gov/node/6b4f66a7-c175-4e5f-87e5-3d4c5598c752,d3107e23-f59e-452e-aaae-b7a43ff286d0,1,52615
Wind,41893,8df2ef20-5698-4bcf-9737-d508959238ae,Wind,Wind turbines harness the kinetic energy in the wind and is converted to rotational energy and then generates electric energy. The power capacity is dependent on the turbine design such as height and blade size. Capacity is determined by the inherent on-site wind speed is time-dependent.,https://bedes.lbl.gov/node/8df2ef20-5698-4bcf-9737-d508959238ae,980ed92b-759e-49e3-9945-d976e26a1783,1,52615
Other,41894,1bf118dd-9a9e-440c-8e8f-b3a92ab62855,Other,Other,https://bedes.lbl.gov/node/1bf118dd-9a9e-440c-8e8f-b3a92ab62855,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1,52615
Unknown,41895,086ae16f-060f-42e5-aed7-9111b7d859db,Unknown,Unknown,https://bedes.lbl.gov/node/086ae16f-060f-42e5-aed7-9111b7d859db,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1,52615
AC to AC,41896,a66aaab6-f0dd-497b-9296-75524d6abef2,AC to AC,An external ac-ac power supply is an EPS designed to convert line voltage ac input into lower voltage ac output.,https://bedes.lbl.gov/node/a66aaab6-f0dd-497b-9296-75524d6abef2,1789ab8b-4e42-4eaf-bae1-8698234c1f92,1,52617
AC to DC,41897,8e4ffa71-32ed-4263-a16b-81916ca5510d,AC to DC,An external ac-dc power supply is an EPS designed to convert line voltage ac input into lower voltage dc output.,https://bedes.lbl.gov/node/8e4ffa71-32ed-4263-a16b-81916ca5510d,1789ab8b-4e42-4eaf-bae1-8698234c1f92,1,52617
Low Voltage,41898,d2b6cb4c-956f-4d73-972d-3f9e4f60da9e,Low voltage,A low voltage model is an external power supply with a nameplate output voltage likely less than 6 volts and a nameplate output current greater than or equal to 550 milliamps.,https://bedes.lbl.gov/node/d2b6cb4c-956f-4d73-972d-3f9e4f60da9e,1789ab8b-4e42-4eaf-bae1-8698234c1f92,0.963636,52617
No Load,41899,a8c587fc-454c-4107-b651-c1b67ea11b81,No load,"The condition in which the input of a power supply is connected to an ac source consistent with the power supplyÕs nameplate ac voltage, but the output is not connected to a product or any other load.",https://bedes.lbl.gov/node/a8c587fc-454c-4107-b651-c1b67ea11b81,1789ab8b-4e42-4eaf-bae1-8698234c1f92,0.99,52617
Other,41900,1bf118dd-9a9e-440c-8e8f-b3a92ab62855,Other,Other,https://bedes.lbl.gov/node/1bf118dd-9a9e-440c-8e8f-b3a92ab62855,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1,52617
Unknown,41901,086ae16f-060f-42e5-aed7-9111b7d859db,Unknown,Unknown,https://bedes.lbl.gov/node/086ae16f-060f-42e5-aed7-9111b7d859db,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1,52617
cfh,41902,5e2891d6-7d38-40b1-ac97-a422e700e141,cfh,cubic feet per hour,https://bedes.lbl.gov/node/5e2891d6-7d38-40b1-ac97-a422e700e141,10645e3b-270a-4251-8153-36017540d539,1,52691
ft3/min,41903,fa81110a-4500-454e-92f0-511fe9ca80d2,cfm,cubic feet per minute,https://bedes.lbl.gov/node/fa81110a-4500-454e-92f0-511fe9ca80d2,10645e3b-270a-4251-8153-36017540d539,0.99,52691
kcf/h,41904,49e988d5-4112-44dd-9038-54162d3f9d4f,kcf/hr,thousand cubic feet per hour,https://bedes.lbl.gov/node/49e988d5-4112-44dd-9038-54162d3f9d4f,10645e3b-270a-4251-8153-36017540d539,0.966667,52691
MCF/day,41905,4ab65f7e-6a69-4cb4-b3ae-356dffc93bcb,Mcf/day,million cubic feet per day,https://bedes.lbl.gov/node/4ab65f7e-6a69-4cb4-b3ae-356dffc93bcb,10645e3b-270a-4251-8153-36017540d539,0.99,52691
gpm,41906,8d41b494-60e6-4827-8c10-75fb4cd8332a,gpm,gallons per minute,https://bedes.lbl.gov/node/8d41b494-60e6-4827-8c10-75fb4cd8332a,10645e3b-270a-4251-8153-36017540d539,1,52691
W,41907,cb6ed949-6415-454d-ae9a-4a2d5defb23b,W,watts,https://bedes.lbl.gov/node/cb6ed949-6415-454d-ae9a-4a2d5defb23b,10645e3b-270a-4251-8153-36017540d539,1,52691
kW,41908,1c64b2b3-ebb2-412c-9230-de7041d53664,kW,kilowatts (thousand watts),https://bedes.lbl.gov/node/1c64b2b3-ebb2-412c-9230-de7041d53664,10645e3b-270a-4251-8153-36017540d539,1,52691
hp,41909,03f3c9da-a4d0-4f1e-803f-a1e7edcd31a4,hp,horsepower,https://bedes.lbl.gov/node/03f3c9da-a4d0-4f1e-803f-a1e7edcd31a4,10645e3b-270a-4251-8153-36017540d539,1,52691
MW,41910,a02b0f4d-7d09-4bd7-bbf9-12abe93227d0,MW,megawatts (million watts),https://bedes.lbl.gov/node/a02b0f4d-7d09-4bd7-bbf9-12abe93227d0,10645e3b-270a-4251-8153-36017540d539,1,52691
Btu/hr,41911,071d364d-b079-4492-9226-062f4a8014e4,Btu/hr,British thermal units per hour,https://bedes.lbl.gov/node/071d364d-b079-4492-9226-062f4a8014e4,10645e3b-270a-4251-8153-36017540d539,1,52691
cal/h,41912,29081950-d82c-4fbd-b29c-27088630c6b5,cal/hr,calories per hour,https://bedes.lbl.gov/node/29081950-d82c-4fbd-b29c-27088630c6b5,10645e3b-270a-4251-8153-36017540d539,0.966667,52691
ft-lbf/h,41913,1a85046c-2934-46c1-997b-2ebf381ac9b5,ft-lbf/hr,foot-pounds force per hour,https://bedes.lbl.gov/node/1a85046c-2934-46c1-997b-2ebf381ac9b5,10645e3b-270a-4251-8153-36017540d539,0.977778,52691
ft-lbf/min,41914,68557e0d-0163-4009-b55b-d76c394015bb,ft-lbf/min,foot-pounds force per minute,https://bedes.lbl.gov/node/68557e0d-0163-4009-b55b-d76c394015bb,10645e3b-270a-4251-8153-36017540d539,1,52691
Btu/s,41915,da9f96ec-b753-4b79-90b1-1f0895ca299f,Btu/s,British thermal units per second,https://bedes.lbl.gov/node/da9f96ec-b753-4b79-90b1-1f0895ca299f,10645e3b-270a-4251-8153-36017540d539,1,52691
kBtu/hr,41916,c6105ca1-6bb9-4b4d-9594-81e27324e782,kBtu/hr,thousand British thermal units per hour,https://bedes.lbl.gov/node/c6105ca1-6bb9-4b4d-9594-81e27324e782,10645e3b-270a-4251-8153-36017540d539,1,52691
MMBtu/hr,41917,40c6abb1-3944-4485-9567-a2b8ff0d810f,MMBtu/hr,million British Thermal Unit per hour,https://bedes.lbl.gov/node/40c6abb1-3944-4485-9567-a2b8ff0d810f,10645e3b-270a-4251-8153-36017540d539,1,52691
therms/h,41918,0534d11a-ec7b-47fb-a23a-c4739ae0ca79,therms/hr,therms per hour,https://bedes.lbl.gov/node/0534d11a-ec7b-47fb-a23a-c4739ae0ca79,10645e3b-270a-4251-8153-36017540d539,0.977778,52691
lbs/h,41919,27e7f542-5e15-498b-b033-32e08daa2a4f,lbs/hr,pounds per hour,https://bedes.lbl.gov/node/27e7f542-5e15-498b-b033-32e08daa2a4f,10645e3b-270a-4251-8153-36017540d539,0.966667,52691
Klbs/h,41920,36cd0e92-79fb-4fbf-a18f-5283869e55f8,klbs/hr,thousand pounds per hour,https://bedes.lbl.gov/node/36cd0e92-79fb-4fbf-a18f-5283869e55f8,10645e3b-270a-4251-8153-36017540d539,0.99,52691
Mlbs/h,41921,ce93df08-b83e-4c25-8d2e-2c1a2655ff5f,Mlbs/hr,million British thermal units per hour,https://bedes.lbl.gov/node/ce93df08-b83e-4c25-8d2e-2c1a2655ff5f,10645e3b-270a-4251-8153-36017540d539,0.971429,52691
Cooling ton,41922,437f592b-2605-4be4-bffc-debf6de305d4,cooling tons,cooling tons,https://bedes.lbl.gov/node/437f592b-2605-4be4-bffc-debf6de305d4,10645e3b-270a-4251-8153-36017540d539,0.99,52691
Other,41923,1bf118dd-9a9e-440c-8e8f-b3a92ab62855,Other,Other,https://bedes.lbl.gov/node/1bf118dd-9a9e-440c-8e8f-b3a92ab62855,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1,52691
ENERGY STAR,41924,bfdd8935-fd3c-454b-a748-e77f4b5620b4,ENERGY STAR,"The US federal government-backed symbol for energy efficiency, providing simple, credible, and unbiased information for consumers and businesses",https://bedes.lbl.gov/node/bfdd8935-fd3c-454b-a748-e77f4b5620b4,ad6bed68-892c-4078-870e-958b41953f8d,1,52692
ENERGY STAR Most Efficient,41925,ab108401-31cd-4a58-b5ae-086c07a36e2f,ENERGY STAR Most Efficient,"Part of the EPA Energy Star rating system, which distinguishes products that deliver cutting edge energy efficiency and the latest in technological innovation.",https://bedes.lbl.gov/node/ab108401-31cd-4a58-b5ae-086c07a36e2f,06427039-12b0-40b9-996f-5990cabd1c33,1,52692
FEMP Designated,41926,d0dc6964-a871-4488-a68a-55a7b798a6c9,FEMP Designated,Federal agencies are required to procure energy-efficient products. The Federal Energy Management Program (FEMP) helps Federal purchasers comply with these requirements by identifying energy- and water-efficient products.,https://bedes.lbl.gov/node/d0dc6964-a871-4488-a68a-55a7b798a6c9,06427039-12b0-40b9-996f-5990cabd1c33,1,52692
CEE Tier 1,41927,4f7150f8-5aaa-460a-b811-48287cd883c0,CEE Tier 1,"The Consortium for Energy Efficiency (CEE) energy efficiency program. Tier 1 meets Energy Star, includes the top 25% of models, is cost-effective for the customer and multiple manufacturers make the product widely available.",https://bedes.lbl.gov/node/4f7150f8-5aaa-460a-b811-48287cd883c0,06427039-12b0-40b9-996f-5990cabd1c33,1,52692
CEE Tier 2,41928,211a4465-8786-41ee-b2ff-d1ac4156e719,CEE Tier 2,"The Consortium for Energy Efficiency (CEE) energy efficiency program. Tier 2 and 3 exceed Energy Star minimums, are cost-effective for the customer with an incentive, is cost-effective for most market, and three or more manufacturers make the product.transformation programs.",https://bedes.lbl.gov/node/211a4465-8786-41ee-b2ff-d1ac4156e719,06427039-12b0-40b9-996f-5990cabd1c33,1,52692
CEE Tier 3,41929,6e842e0b-b63a-4ec7-bafd-a71a5077bf81,CEE Tier 3,"The Consortium for Energy Efficiency (CEE) energy efficiency program. Tier 2 exceeds Energy Star minimums, is cost-effective for the customer with an incentive, and three or more manufacturers make the product, and is cost-effective for most market transformation programs.",https://bedes.lbl.gov/node/6e842e0b-b63a-4ec7-bafd-a71a5077bf81,06427039-12b0-40b9-996f-5990cabd1c33,1,52692
Other,41930,1bf118dd-9a9e-440c-8e8f-b3a92ab62855,Other,Other,https://bedes.lbl.gov/node/1bf118dd-9a9e-440c-8e8f-b3a92ab62855,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1,52692
None,41931,f8e5afa0-c753-4b21-959d-9c3842cae357,None,None,https://bedes.lbl.gov/node/f8e5afa0-c753-4b21-959d-9c3842cae357,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1,52692
Unknown,41932,086ae16f-060f-42e5-aed7-9111b7d859db,Unknown,Unknown,https://bedes.lbl.gov/node/086ae16f-060f-42e5-aed7-9111b7d859db,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1,52692
Roof,41933,fe6a5ef0-9365-4932-bed7-eb0ca9df5c0b,Roof,Makes up theÂ top exterior boundary of the premises envelope.Â It isÂ generally horizontal or sloped less than 60 degrees from horizontal. Represents the complete roof construction.,https://bedes.lbl.gov/node/fe6a5ef0-9365-4932-bed7-eb0ca9df5c0b,686035b9-341d-490b-ad08-b5c192b701b1,1,52697
Mechanical Room,41934,cd0e8b58-59bb-4e6c-b153-301be7e32785,Mechanical room,The mechanical room is dedicated to the mechanical equipment and its associated electrical equipment.,https://bedes.lbl.gov/node/cd0e8b58-59bb-4e6c-b153-301be7e32785,c96589bd-0dfc-47a4-b040-11dba49d2ebd,0.973333,52697
Mechanical Floor,41935,,,,,,,52697
Penthouse,41936,94a0dddc-11a9-4526-af6c-be31fb3aba2a,Penthouse,Common unit abbreviation: Ph,https://bedes.lbl.gov/node/94a0dddc-11a9-4526-af6c-be31fb3aba2a,aeae978b-c81e-4318-b6af-8ac8da74dd51,1,52697
Interior,41937,014cb166-90a2-4dd4-8a21-67224835fb45,Interior,The inside space that is not exposed to outside conditions. This can also be applied to Opaque Surfaces to describe the fact that both sides of the surface are next to conditioned spaces.,https://bedes.lbl.gov/node/014cb166-90a2-4dd4-8a21-67224835fb45,25c0a40b-422c-4d50-97ba-f0050a671c6b,1,52697
Exterior,41938,b9710fbd-c065-495c-9f64-b0253cf65f8f,Exterior,The outdoor space that is exposed to outside conditions. This can also be applied to Opaque Surfaces to describe the fact that one side of the surface is next to outside conditions.,https://bedes.lbl.gov/node/b9710fbd-c065-495c-9f64-b0253cf65f8f,25c0a40b-422c-4d50-97ba-f0050a671c6b,1,52697
Closet,41939,787c5d6e-7d02-4674-8e2f-492a2f84ae54,Closet,Located in an enclosed un-occupied space,https://bedes.lbl.gov/node/787c5d6e-7d02-4674-8e2f-492a2f84ae54,25c0a40b-422c-4d50-97ba-f0050a671c6b,1,52697
Garage,41940,d7a9cdff-b569-4a4c-9ebf-a1975efcac66,Garage,A space allocated for storage or parking of motor vehicles.,https://bedes.lbl.gov/node/d7a9cdff-b569-4a4c-9ebf-a1975efcac66,25c0a40b-422c-4d50-97ba-f0050a671c6b,1,52697
Attic,41941,80e4ef5c-e03e-4d8e-9fb3-747d0266aa76,Attic,A space located below the pitched roof of a residential house or other building.,https://bedes.lbl.gov/node/80e4ef5c-e03e-4d8e-9fb3-747d0266aa76,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1,52697
Other,41942,1bf118dd-9a9e-440c-8e8f-b3a92ab62855,Other,Other,https://bedes.lbl.gov/node/1bf118dd-9a9e-440c-8e8f-b3a92ab62855,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1,52697
Unknown,41943,086ae16f-060f-42e5-aed7-9111b7d859db,Unknown,Unknown,https://bedes.lbl.gov/node/086ae16f-060f-42e5-aed7-9111b7d859db,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1,52697
Hot Tub,41944,d8a35b24-adbe-4037-9b6e-ad538090c895,Hot tub,,https://bedes.lbl.gov/node/d8a35b24-adbe-4037-9b6e-ad538090c895,19ecb80b-d85b-461a-9748-dc01fb138305,0.99,52784
Pool,41945,0ba9bae2-38ba-47e4-96b4-81ac799544cd,Pool,,https://bedes.lbl.gov/node/0ba9bae2-38ba-47e4-96b4-81ac799544cd,3d8ea5a9-acb2-45a1-ad5c-b67ecce27c7f,1,52784
Other,41946,1bf118dd-9a9e-440c-8e8f-b3a92ab62855,Other,Other,https://bedes.lbl.gov/node/1bf118dd-9a9e-440c-8e8f-b3a92ab62855,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1,52784
Unknown,41947,086ae16f-060f-42e5-aed7-9111b7d859db,Unknown,Unknown,https://bedes.lbl.gov/node/086ae16f-060f-42e5-aed7-9111b7d859db,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1,52784
Olympic,41948,1df84264-cb6a-4134-a8e7-e41039ee3311,Olympic,A pool the size of olympic training with dimensions 50 meters long by 25 meters wide.,https://bedes.lbl.gov/node/1df84264-cb6a-4134-a8e7-e41039ee3311,63fce7c2-6156-4ad2-9407-5c02d302f001,1,52785
Recreational,41949,d450e1f1-5e6b-4755-a28f-7998dfe91ca2,Recreational,Pool is predominantly used for recreation rather than training and size is not specified.,https://bedes.lbl.gov/node/d450e1f1-5e6b-4755-a28f-7998dfe91ca2,63fce7c2-6156-4ad2-9407-5c02d302f001,1,52785
Short Course,41950,b1667b5b-0dc7-429f-a158-b3c4261d22ef,Short course,"A pool that is 25 meters long, half the slength of an olympic-sized pool.",https://bedes.lbl.gov/node/b1667b5b-0dc7-429f-a158-b3c4261d22ef,63fce7c2-6156-4ad2-9407-5c02d302f001,0.966667,52785
Other,41951,1bf118dd-9a9e-440c-8e8f-b3a92ab62855,Other,Other,https://bedes.lbl.gov/node/1bf118dd-9a9e-440c-8e8f-b3a92ab62855,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1,52785
Unknown,41952,086ae16f-060f-42e5-aed7-9111b7d859db,Unknown,Unknown,https://bedes.lbl.gov/node/086ae16f-060f-42e5-aed7-9111b7d859db,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1,52785
ENERGY STAR,41953,bfdd8935-fd3c-454b-a748-e77f4b5620b4,ENERGY STAR,"The US federal government-backed symbol for energy efficiency, providing simple, credible, and unbiased information for consumers and businesses",https://bedes.lbl.gov/node/bfdd8935-fd3c-454b-a748-e77f4b5620b4,ad6bed68-892c-4078-870e-958b41953f8d,1,52863
ENERGY STAR Most Efficient,41954,ab108401-31cd-4a58-b5ae-086c07a36e2f,ENERGY STAR Most Efficient,"Part of the EPA Energy Star rating system, which distinguishes products that deliver cutting edge energy efficiency and the latest in technological innovation.",https://bedes.lbl.gov/node/ab108401-31cd-4a58-b5ae-086c07a36e2f,06427039-12b0-40b9-996f-5990cabd1c33,1,52863
FEMP Designated,41955,d0dc6964-a871-4488-a68a-55a7b798a6c9,FEMP Designated,Federal agencies are required to procure energy-efficient products. The Federal Energy Management Program (FEMP) helps Federal purchasers comply with these requirements by identifying energy- and water-efficient products.,https://bedes.lbl.gov/node/d0dc6964-a871-4488-a68a-55a7b798a6c9,06427039-12b0-40b9-996f-5990cabd1c33,1,52863
CEE Tier 1,41956,4f7150f8-5aaa-460a-b811-48287cd883c0,CEE Tier 1,"The Consortium for Energy Efficiency (CEE) energy efficiency program. Tier 1 meets Energy Star, includes the top 25% of models, is cost-effective for the customer and multiple manufacturers make the product widely available.",https://bedes.lbl.gov/node/4f7150f8-5aaa-460a-b811-48287cd883c0,06427039-12b0-40b9-996f-5990cabd1c33,1,52863
CEE Tier 2,41957,211a4465-8786-41ee-b2ff-d1ac4156e719,CEE Tier 2,"The Consortium for Energy Efficiency (CEE) energy efficiency program. Tier 2 and 3 exceed Energy Star minimums, are cost-effective for the customer with an incentive, is cost-effective for most market, and three or more manufacturers make the product.transformation programs.",https://bedes.lbl.gov/node/211a4465-8786-41ee-b2ff-d1ac4156e719,06427039-12b0-40b9-996f-5990cabd1c33,1,52863
CEE Tier 3,41958,6e842e0b-b63a-4ec7-bafd-a71a5077bf81,CEE Tier 3,"The Consortium for Energy Efficiency (CEE) energy efficiency program. Tier 2 exceeds Energy Star minimums, is cost-effective for the customer with an incentive, and three or more manufacturers make the product, and is cost-effective for most market transformation programs.",https://bedes.lbl.gov/node/6e842e0b-b63a-4ec7-bafd-a71a5077bf81,06427039-12b0-40b9-996f-5990cabd1c33,1,52863
Other,41959,1bf118dd-9a9e-440c-8e8f-b3a92ab62855,Other,Other,https://bedes.lbl.gov/node/1bf118dd-9a9e-440c-8e8f-b3a92ab62855,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1,52863
None,41960,f8e5afa0-c753-4b21-959d-9c3842cae357,None,None,https://bedes.lbl.gov/node/f8e5afa0-c753-4b21-959d-9c3842cae357,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1,52863
Unknown,41961,086ae16f-060f-42e5-aed7-9111b7d859db,Unknown,Unknown,https://bedes.lbl.gov/node/086ae16f-060f-42e5-aed7-9111b7d859db,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1,52863
Roof,41962,fe6a5ef0-9365-4932-bed7-eb0ca9df5c0b,Roof,Makes up theÂ top exterior boundary of the premises envelope.Â It isÂ generally horizontal or sloped less than 60 degrees from horizontal. Represents the complete roof construction.,https://bedes.lbl.gov/node/fe6a5ef0-9365-4932-bed7-eb0ca9df5c0b,686035b9-341d-490b-ad08-b5c192b701b1,1,52868
Mechanical Room,41963,cd0e8b58-59bb-4e6c-b153-301be7e32785,Mechanical room,The mechanical room is dedicated to the mechanical equipment and its associated electrical equipment.,https://bedes.lbl.gov/node/cd0e8b58-59bb-4e6c-b153-301be7e32785,c96589bd-0dfc-47a4-b040-11dba49d2ebd,0.973333,52868
Mechanical Floor,41964,,,,,,,52868
