attribute_name,transformed_name,attribute_id,attribute_path,bedes_content_uuid,bedes_term,bedes_category,bedes_definition,bedes_url,distance,match_type,matched_to_term,term_or_lo,matched_term_URL,matched_to_word,matched_word_example_URL,unmatched_words
SolarThermalSystemType,Solar Thermal System Type,8114,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.SolarThermalSystemType,,,,,,,"Words: Term, Word","Solar Thermal,  System","List-Option,  List-Option","https://bedes.lbl.gov/node/fc0caf14-5c70-46bf-9ae6-3d7af9fa24b1, https://bedes.lbl.gov/node/17088d19-ae84-4a27-8905-add18338ebef",Type,https://bedes.lbl.gov/node/de020bd3-d8df-47d9-a283-07ff78275c84,
SolarThermalSystemCollectorArea,Solar Thermal System Collector Area,8115,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.SolarThermalSystemCollectorArea,,,,,,,Words: all Term,"Solar Thermal System Collector,  Area","List-Option,  Term","https://bedes.lbl.gov/node/26cdde2d-d62a-4825-842a-93fd0ee48bf0, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",,,
SolarThermalSystemCollectorLoopType,Solar Thermal System Collector Loop Type,8116,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.SolarThermalSystemCollectorLoopType,,,,,,,"Words: Term, Word","Solar Thermal System Collector,  Loop","List-Option,  List-Option","https://bedes.lbl.gov/node/26cdde2d-d62a-4825-842a-93fd0ee48bf0, https://bedes.lbl.gov/node/f0e27d56-8d47-4458-bcda-4c19a5794dca",Type,https://bedes.lbl.gov/node/de020bd3-d8df-47d9-a283-07ff78275c84,
SolarThermalSystemCollectorType,Solar Thermal System Collector Type,8117,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.SolarThermalSystemCollectorType,8f2effea-95e7-4de7-ad0b-520070443ce3,Solar Thermal System Collector Type,Generation and Storage Equipment,Type of solar energy collector used in a solar hot water or space heating system,https://bedes.lbl.gov/node/8f2effea-95e7-4de7-ad0b-520070443ce3,1.0,Term-to-Term Match,,,,,,
SolarThermalSystemCollectorAzimuth,Solar Thermal System Collector Azimuth,8118,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.SolarThermalSystemCollectorAzimuth,,,,,,,Words: all Term,"Solar Thermal System Collector,  Azimuth","List-Option,  Term","https://bedes.lbl.gov/node/26cdde2d-d62a-4825-842a-93fd0ee48bf0, https://bedes.lbl.gov/node/385b7e73-dca3-433d-9a2b-ecc9e78e1f57",,,
SolarThermalSystemCollectorTilt,Solar Thermal System Collector Tilt,8119,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.SolarThermalSystemCollectorTilt,,,,,,,"Words: Term, Word",Solar Thermal System Collector,List-Option,https://bedes.lbl.gov/node/26cdde2d-d62a-4825-842a-93fd0ee48bf0,Tilt,https://bedes.lbl.gov/node/0be8fdc2-865d-40f0-9edf-ed5a01603b45,
SolarThermalSystemStorageVolume,Solar Thermal System Storage Volume,8120,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.SolarThermalSystemStorageVolume,,,,,,,Words: all Term,"Solar Thermal,  System,  Storage,  Volume","List-Option,  List-Option,  List-Option,  Term","https://bedes.lbl.gov/node/fc0caf14-5c70-46bf-9ae6-3d7af9fa24b1, https://bedes.lbl.gov/node/17088d19-ae84-4a27-8905-add18338ebef, https://bedes.lbl.gov/node/c4f210b1-5f80-4ab3-b25a-a1f53ae463eb, https://bedes.lbl.gov/node/8bc1803e-c367-428f-ad82-71fdc92b5295",,,
Controls,Controls,8121,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.Controls,,,,,,,Words: all Word,,,,Controls,https://bedes.lbl.gov/node/3ec0e1e4-d24c-4851-9ddb-9a88b3bd552c,
Control,Control,8122,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.Controls.Control,,,,,,,Words: all Word,,,,Control,https://bedes.lbl.gov/node/3ec0e1e4-d24c-4851-9ddb-9a88b3bd552c,
AdvancedPowerStrip,Advanced Power Strip,8123,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.Controls.Control.AdvancedPowerStrip,7568628a-3eb4-417f-8185-02a5139e7a4d,Advanced power strip,,Advanced Power Strips (APS) have built-in features that are designed to reduce the amount of energy used by manyconsumer electronics by  shutting off the supply power to devices that are not in use.,https://bedes.lbl.gov/node/7568628a-3eb4-417f-8185-02a5139e7a4d,1.0,Term-to-List-Option Match,,,,,,
ControlStrategy,Control Strategy,8124,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.Controls.Control.AdvancedPowerStrip.ControlStrategy,8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,Control Strategy,Controls and Operations,Control logic or strategy that is programed into the system.,https://bedes.lbl.gov/node/8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,1.0,Term-to-Term Match,,,,,,
OtherControlStrategyName,Other Control Strategy Name,8125,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.Controls.Control.AdvancedPowerStrip.OtherControlStrategyName,,,,,,,"Words: Term, Word","Control Strategy,  Name","Term,  List-Option","https://bedes.lbl.gov/node/8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40, https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239",Other,https://bedes.lbl.gov/node/0707002a-2bf0-46f3-a2c2-ba8f019ca97e,
ControlSystemType,Control System Type,8126,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.Controls.Control.AdvancedPowerStrip.ControlSystemType,,,,,,,"Words: Term, Word",System,List-Option,https://bedes.lbl.gov/node/17088d19-ae84-4a27-8905-add18338ebef,"Control,  Type","https://bedes.lbl.gov/node/3ec0e1e4-d24c-4851-9ddb-9a88b3bd552c, https://bedes.lbl.gov/node/de020bd3-d8df-47d9-a283-07ff78275c84",
Analog,Analog,8127,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.Controls.Control.AdvancedPowerStrip.ControlSystemType.Analog,0d90d2be-5b21-4e9f-9e40-b5aa0909d8e2,Analog,,"A television product which has an NTSC, PAL, or SECAM tuner, and may have analog video inputs (e.g., composite video, component video, S-video, RGB).",https://bedes.lbl.gov/node/0d90d2be-5b21-4e9f-9e40-b5aa0909d8e2,1.0,Term-to-List-Option Match,,,,,,
CommunicationProtocol,Communication Protocol,8128,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.Controls.Control.AdvancedPowerStrip.ControlSystemType.Analog.CommunicationProtocol,,,,,,,"Words: Word, Unmatched",,,,Protocol,https://bedes.lbl.gov/node/fb41bcdf-afe9-492f-ba95-70729d986c00,Communication
Digital,Digital,8129,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.Controls.Control.AdvancedPowerStrip.ControlSystemType.Digital,0e420d91-142d-4794-89df-dadee4178a88,Digital,,"A television product which has at least one digital tuner or at least one digital video input (e.g., HDMI). Products with an analog tuner and both analog and digital inputs are considered digital products under this specification.",https://bedes.lbl.gov/node/0e420d91-142d-4794-89df-dadee4178a88,1.0,Term-to-List-Option Match,,,,,,
CommunicationProtocol,Communication Protocol,8130,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.Controls.Control.AdvancedPowerStrip.ControlSystemType.Digital.CommunicationProtocol,,,,,,,"Words: Word, Unmatched",,,,Protocol,https://bedes.lbl.gov/node/fb41bcdf-afe9-492f-ba95-70729d986c00,Communication
Pneumatic,Pneumatic,8131,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.Controls.Control.AdvancedPowerStrip.ControlSystemType.Pneumatic,bfe82a9b-9790-46bc-a99c-2c5e54b55bb4,Pneumatic,,,https://bedes.lbl.gov/node/bfe82a9b-9790-46bc-a99c-2c5e54b55bb4,1.0,Term-to-List-Option Match,,,,,,
Other,Other,8132,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.Controls.Control.AdvancedPowerStrip.ControlSystemType.Other,,,,,,,Words: all Word,,,,Other,https://bedes.lbl.gov/node/0707002a-2bf0-46f3-a2c2-ba8f019ca97e,
OtherCommunicationProtocolName,Other Communication Protocol Name,8133,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.Controls.Control.AdvancedPowerStrip.ControlSystemType.Other.OtherCommunicationProtocolName,,,,,,,"Words: Term, Word, Unmatched",Name,List-Option,https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239,"Other,  Protocol","https://bedes.lbl.gov/node/0707002a-2bf0-46f3-a2c2-ba8f019ca97e, https://bedes.lbl.gov/node/fb41bcdf-afe9-492f-ba95-70729d986c00",Communication
Manual,Manual,8134,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.Controls.Control.Manual,ae5157b0-93b8-435a-a983-6ed25df7973e,Manual,,Manual operation of on and off switch.,https://bedes.lbl.gov/node/ae5157b0-93b8-435a-a983-6ed25df7973e,1.0,Term-to-List-Option Match,,,,,,
ControlStrategy,Control Strategy,8135,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.Controls.Control.Manual.ControlStrategy,8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,Control Strategy,Controls and Operations,Control logic or strategy that is programed into the system.,https://bedes.lbl.gov/node/8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,1.0,Term-to-Term Match,,,,,,
OtherControlStrategyName,Other Control Strategy Name,8136,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.Controls.Control.Manual.OtherControlStrategyName,,,,,,,"Words: Term, Word","Control Strategy,  Name","Term,  List-Option","https://bedes.lbl.gov/node/8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40, https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239",Other,https://bedes.lbl.gov/node/0707002a-2bf0-46f3-a2c2-ba8f019ca97e,
ControlSystemType,Control System Type,8137,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.Controls.Control.Manual.ControlSystemType,,,,,,,"Words: Term, Word",System,List-Option,https://bedes.lbl.gov/node/17088d19-ae84-4a27-8905-add18338ebef,"Control,  Type","https://bedes.lbl.gov/node/3ec0e1e4-d24c-4851-9ddb-9a88b3bd552c, https://bedes.lbl.gov/node/de020bd3-d8df-47d9-a283-07ff78275c84",
Analog,Analog,8138,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.Controls.Control.Manual.ControlSystemType.Analog,0d90d2be-5b21-4e9f-9e40-b5aa0909d8e2,Analog,,"A television product which has an NTSC, PAL, or SECAM tuner, and may have analog video inputs (e.g., composite video, component video, S-video, RGB).",https://bedes.lbl.gov/node/0d90d2be-5b21-4e9f-9e40-b5aa0909d8e2,1.0,Term-to-List-Option Match,,,,,,
CommunicationProtocol,Communication Protocol,8139,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.Controls.Control.Manual.ControlSystemType.Analog.CommunicationProtocol,,,,,,,"Words: Word, Unmatched",,,,Protocol,https://bedes.lbl.gov/node/fb41bcdf-afe9-492f-ba95-70729d986c00,Communication
Digital,Digital,8140,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.Controls.Control.Manual.ControlSystemType.Digital,0e420d91-142d-4794-89df-dadee4178a88,Digital,,"A television product which has at least one digital tuner or at least one digital video input (e.g., HDMI). Products with an analog tuner and both analog and digital inputs are considered digital products under this specification.",https://bedes.lbl.gov/node/0e420d91-142d-4794-89df-dadee4178a88,1.0,Term-to-List-Option Match,,,,,,
CommunicationProtocol,Communication Protocol,8141,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.Controls.Control.Manual.ControlSystemType.Digital.CommunicationProtocol,,,,,,,"Words: Word, Unmatched",,,,Protocol,https://bedes.lbl.gov/node/fb41bcdf-afe9-492f-ba95-70729d986c00,Communication
Pneumatic,Pneumatic,8142,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.Controls.Control.Manual.ControlSystemType.Pneumatic,bfe82a9b-9790-46bc-a99c-2c5e54b55bb4,Pneumatic,,,https://bedes.lbl.gov/node/bfe82a9b-9790-46bc-a99c-2c5e54b55bb4,1.0,Term-to-List-Option Match,,,,,,
Other,Other,8143,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.Controls.Control.Manual.ControlSystemType.Other,,,,,,,Words: all Word,,,,Other,https://bedes.lbl.gov/node/0707002a-2bf0-46f3-a2c2-ba8f019ca97e,
OtherCommunicationProtocolName,Other Communication Protocol Name,8144,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.Controls.Control.Manual.ControlSystemType.Other.OtherCommunicationProtocolName,,,,,,,"Words: Term, Word, Unmatched",Name,List-Option,https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239,"Other,  Protocol","https://bedes.lbl.gov/node/0707002a-2bf0-46f3-a2c2-ba8f019ca97e, https://bedes.lbl.gov/node/fb41bcdf-afe9-492f-ba95-70729d986c00",Communication
Occupancy,Occupancy,8145,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.Controls.Control.Occupancy,a9b0e70c-ca83-42e4-9de0-d5dc87953dc9,Occupancy,,"Construction is complete and the building is occupied. Actual operational performance is tracked and can be used to benchmark and retro-commission the building. Energy analysis can be used to assist commissioning, fault-detection and diagnosis, and in building control.",https://bedes.lbl.gov/node/a9b0e70c-ca83-42e4-9de0-d5dc87953dc9,1.0,Term-to-List-Option Match,,,,,,
ControlSensor,Control Sensor,8146,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.Controls.Control.Occupancy.ControlSensor,,,,,,,"Words: Term, Word",Sensor,List-Option,https://bedes.lbl.gov/node/3cf90191-c2d5-4d4e-815a-d9cce051cb7e,Control,https://bedes.lbl.gov/node/3ec0e1e4-d24c-4851-9ddb-9a88b3bd552c,
ControlStrategy,Control Strategy,8147,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.Controls.Control.Occupancy.ControlStrategy,8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,Control Strategy,Controls and Operations,Control logic or strategy that is programed into the system.,https://bedes.lbl.gov/node/8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,1.0,Term-to-Term Match,,,,,,
OtherControlStrategyName,Other Control Strategy Name,8148,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.Controls.Control.Occupancy.OtherControlStrategyName,,,,,,,"Words: Term, Word","Control Strategy,  Name","Term,  List-Option","https://bedes.lbl.gov/node/8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40, https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239",Other,https://bedes.lbl.gov/node/0707002a-2bf0-46f3-a2c2-ba8f019ca97e,
ControlSystemType,Control System Type,8149,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.Controls.Control.Occupancy.ControlSystemType,,,,,,,"Words: Term, Word",System,List-Option,https://bedes.lbl.gov/node/17088d19-ae84-4a27-8905-add18338ebef,"Control,  Type","https://bedes.lbl.gov/node/3ec0e1e4-d24c-4851-9ddb-9a88b3bd552c, https://bedes.lbl.gov/node/de020bd3-d8df-47d9-a283-07ff78275c84",
Analog,Analog,8150,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.Controls.Control.Occupancy.ControlSystemType.Analog,0d90d2be-5b21-4e9f-9e40-b5aa0909d8e2,Analog,,"A television product which has an NTSC, PAL, or SECAM tuner, and may have analog video inputs (e.g., composite video, component video, S-video, RGB).",https://bedes.lbl.gov/node/0d90d2be-5b21-4e9f-9e40-b5aa0909d8e2,1.0,Term-to-List-Option Match,,,,,,
CommunicationProtocol,Communication Protocol,8151,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.Controls.Control.Occupancy.ControlSystemType.Analog.CommunicationProtocol,,,,,,,"Words: Word, Unmatched",,,,Protocol,https://bedes.lbl.gov/node/fb41bcdf-afe9-492f-ba95-70729d986c00,Communication
Digital,Digital,8152,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.Controls.Control.Occupancy.ControlSystemType.Digital,0e420d91-142d-4794-89df-dadee4178a88,Digital,,"A television product which has at least one digital tuner or at least one digital video input (e.g., HDMI). Products with an analog tuner and both analog and digital inputs are considered digital products under this specification.",https://bedes.lbl.gov/node/0e420d91-142d-4794-89df-dadee4178a88,1.0,Term-to-List-Option Match,,,,,,
CommunicationProtocol,Communication Protocol,8153,BuildingSync.Facilities.Facility.Systems.DomesticHotWaterSystems.DomesticHotWaterSystem.DomesticHotWaterType.StorageTank.TankHeatingType.Indirect.IndirectTankHeatingSource.Solar.Controls.Control.Occupancy.ControlSystemType.Digital.CommunicationProtocol,,,,,,,"Words: Word, Unmatched",,,,Protocol,https://bedes.lbl.gov/node/fb41bcdf-afe9-492f-ba95-70729d986c00,Communication
