enum_name,enum_id,bedes_content_uuid,bedes_term,bedes_definition,bedes_url,bedes_related_term_uuid,distance 
ENERGY STAR,3185,bfdd8935-fd3c-454b-a748-e77f4b5620b4,ENERGY STAR,"The US federal government-backed symbol for energy efficiency, providing simple, credible, and unbiased information for consumers and businesses",https://bedes.lbl.gov/node/bfdd8935-fd3c-454b-a748-e77f4b5620b4,ad6bed68-892c-4078-870e-958b41953f8d,1.0
ENERGY STAR Most Efficient,3186,ab108401-31cd-4a58-b5ae-086c07a36e2f,ENERGY STAR Most Efficient,"Part of the EPA Energy Star rating system, which distinguishes products that deliver cutting edge energy efficiency and the latest in technological innovation.",https://bedes.lbl.gov/node/ab108401-31cd-4a58-b5ae-086c07a36e2f,06427039-12b0-40b9-996f-5990cabd1c33,1.0
FEMP Designated,3187,d0dc6964-a871-4488-a68a-55a7b798a6c9,FEMP Designated,Federal agencies are required to procure energy-efficient products. The Federal Energy Management Program (FEMP) helps Federal purchasers comply with these requirements by identifying energy- and water-efficient products.,https://bedes.lbl.gov/node/d0dc6964-a871-4488-a68a-55a7b798a6c9,06427039-12b0-40b9-996f-5990cabd1c33,1.0
CEE Tier 1,3188,4f7150f8-5aaa-460a-b811-48287cd883c0,CEE Tier 1,"The Consortium for Energy Efficiency (CEE) energy efficiency program. Tier 1 meets Energy Star, includes the top 25% of models, is cost-effective for the customer and multiple manufacturers make the product widely available.",https://bedes.lbl.gov/node/4f7150f8-5aaa-460a-b811-48287cd883c0,06427039-12b0-40b9-996f-5990cabd1c33,1.0
CEE Tier 2,3189,211a4465-8786-41ee-b2ff-d1ac4156e719,CEE Tier 2,"The Consortium for Energy Efficiency (CEE) energy efficiency program. Tier 2 and 3 exceed Energy Star minimums, are cost-effective for the customer with an incentive, is cost-effective for most market, and three or more manufacturers make the product.transformation programs.",https://bedes.lbl.gov/node/211a4465-8786-41ee-b2ff-d1ac4156e719,06427039-12b0-40b9-996f-5990cabd1c33,1.0
CEE Tier 3,3190,6e842e0b-b63a-4ec7-bafd-a71a5077bf81,CEE Tier 3,"The Consortium for Energy Efficiency (CEE) energy efficiency program. Tier 2 exceeds Energy Star minimums, is cost-effective for the customer with an incentive, and three or more manufacturers make the product, and is cost-effective for most market transformation programs.",https://bedes.lbl.gov/node/6e842e0b-b63a-4ec7-bafd-a71a5077bf81,06427039-12b0-40b9-996f-5990cabd1c33,1.0
Other,3191,,,,,,
None,3192,,,,,,
Unknown,3193,,,,,,
Roof,3194,fe6a5ef0-9365-4932-bed7-eb0ca9df5c0b,Roof,Makes up the top exterior boundary of the premises envelope.  It is generally horizontal or sloped less than 60 degrees from horizontal. Represents the complete roof construction.,https://bedes.lbl.gov/node/fe6a5ef0-9365-4932-bed7-eb0ca9df5c0b,686035b9-341d-490b-ad08-b5c192b701b1,1.0
Mechanical Room,3195,cd0e8b58-59bb-4e6c-b153-301be7e32785,Mechanical room,The mechanical room is dedicated to the mechanical equipment and its associated electrical equipment.,https://bedes.lbl.gov/node/cd0e8b58-59bb-4e6c-b153-301be7e32785,c96589bd-0dfc-47a4-b040-11dba49d2ebd,0.9733333333333334
Mechanical Floor,3196,,,,,,
Penthouse,3197,94a0dddc-11a9-4526-af6c-be31fb3aba2a,Penthouse,Common unit abbreviation: Ph,https://bedes.lbl.gov/node/94a0dddc-11a9-4526-af6c-be31fb3aba2a,aeae978b-c81e-4318-b6af-8ac8da74dd51,1.0
Interior,3198,ee8c4974-f7f5-4b23-afd3-5c025bf6c607,Interior,The inside space that is not exposed to outside conditions. This can also be applied to Opaque Surfaces to describe the fact that both sides of the surface are next to conditioned spaces.,https://bedes.lbl.gov/node/ee8c4974-f7f5-4b23-afd3-5c025bf6c607,f1f0585d-19da-47e1-824f-6e109fb136c8,1.0
Exterior,3199,4c4b6f76-164d-43ff-9b15-593283074f6c,Exterior,The outdoor space that is exposed to outside conditions. This can also be applied to Opaque Surfaces to describe the fact that one side of the surface is next to outside conditions.,https://bedes.lbl.gov/node/4c4b6f76-164d-43ff-9b15-593283074f6c,f1f0585d-19da-47e1-824f-6e109fb136c8,1.0
Closet,3200,54837e75-a992-4f16-8aab-72eac17e18bb,Closet,Located in an enclosed un-occupied space,https://bedes.lbl.gov/node/54837e75-a992-4f16-8aab-72eac17e18bb,f1f0585d-19da-47e1-824f-6e109fb136c8,1.0
Garage,3201,cd2e6e98-08fc-4bf1-8b9a-e780fb901d3a,Garage,A space allocated for storage or parking of motor vehicles.,https://bedes.lbl.gov/node/cd2e6e98-08fc-4bf1-8b9a-e780fb901d3a,f1f0585d-19da-47e1-824f-6e109fb136c8,1.0
Attic,3202,80e4ef5c-e03e-4d8e-9fb3-747d0266aa76,Attic,A space located below the pitched roof of a residential house or other building.,https://bedes.lbl.gov/node/80e4ef5c-e03e-4d8e-9fb3-747d0266aa76,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Other,3203,,,,,,
Unknown,3204,,,,,,
Personal Computer,3205,,,,,,
Task Lighting,3206,036a8aa2-b4f6-40b7-aa43-7bf07f037714,Task lighting,,https://bedes.lbl.gov/node/036a8aa2-b4f6-40b7-aa43-7bf07f037714,af5347a6-34a5-4c9c-aa98-ff257a3b90e3,0.9692307692307692
Printing,3207,,,,,,
Cash Register,3208,bd412485-e652-4410-9586-0a266e7856e8,Cash register,"A cash register is a mechanical or electronic device for registering and calculating transactions. It is usually attached to a drawer for storing cash and other valuables. The cash register is also usually attached to a printer, that can print out receipts for record keeping purposes.",https://bedes.lbl.gov/node/bd412485-e652-4410-9586-0a266e7856e8,83445117-0c0a-4922-ac82-9e98dd9fe63f,0.9692307692307692
Audio,3209,6acf5448-a5e3-4151-89b1-bccb44986683,Audio,,https://bedes.lbl.gov/node/6acf5448-a5e3-4151-89b1-bccb44986683,83445117-0c0a-4922-ac82-9e98dd9fe63f,1.0
Display,3210,14848bcd-ab77-4ff5-acd2-f94f27510973,Display,,https://bedes.lbl.gov/node/14848bcd-ab77-4ff5-acd2-f94f27510973,83445117-0c0a-4922-ac82-9e98dd9fe63f,1.0
Set Top Box,3211,,,,,,
Business Equipment,3212,,,,,,
Other,3213,,,,,,
Unknown,3214,,,,,,
Programmable Thermostat,3215,,,,,,
Manual Analog Thermostat,3216,,,,,,
Manual Digital Thermostat,3217,,,,,,
Manual On/Off,3218,,,,,,
EMCS,3219,,,,,,
Always On,3220,f5270e13-56df-49ee-af4f-313ecb95887b,Always on,,https://bedes.lbl.gov/node/f5270e13-56df-49ee-af4f-313ecb95887b,8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,0.9555555555555556
Timer,3221,f27126c7-368e-4e0b-97a5-ccc5c52fe4ed,Timer,,https://bedes.lbl.gov/node/f27126c7-368e-4e0b-97a5-ccc5c52fe4ed,9f25b506-119d-4216-950e-8c2530512ce9,1.0
Other,3222,,,,,,
Unknown,3223,,,,,,
ENERGY STAR,3224,bfdd8935-fd3c-454b-a748-e77f4b5620b4,ENERGY STAR,"The US federal government-backed symbol for energy efficiency, providing simple, credible, and unbiased information for consumers and businesses",https://bedes.lbl.gov/node/bfdd8935-fd3c-454b-a748-e77f4b5620b4,ad6bed68-892c-4078-870e-958b41953f8d,1.0
ENERGY STAR Most Efficient,3225,ab108401-31cd-4a58-b5ae-086c07a36e2f,ENERGY STAR Most Efficient,"Part of the EPA Energy Star rating system, which distinguishes products that deliver cutting edge energy efficiency and the latest in technological innovation.",https://bedes.lbl.gov/node/ab108401-31cd-4a58-b5ae-086c07a36e2f,06427039-12b0-40b9-996f-5990cabd1c33,1.0
FEMP Designated,3226,d0dc6964-a871-4488-a68a-55a7b798a6c9,FEMP Designated,Federal agencies are required to procure energy-efficient products. The Federal Energy Management Program (FEMP) helps Federal purchasers comply with these requirements by identifying energy- and water-efficient products.,https://bedes.lbl.gov/node/d0dc6964-a871-4488-a68a-55a7b798a6c9,06427039-12b0-40b9-996f-5990cabd1c33,1.0
CEE Tier 1,3227,4f7150f8-5aaa-460a-b811-48287cd883c0,CEE Tier 1,"The Consortium for Energy Efficiency (CEE) energy efficiency program. Tier 1 meets Energy Star, includes the top 25% of models, is cost-effective for the customer and multiple manufacturers make the product widely available.",https://bedes.lbl.gov/node/4f7150f8-5aaa-460a-b811-48287cd883c0,06427039-12b0-40b9-996f-5990cabd1c33,1.0
CEE Tier 2,3228,211a4465-8786-41ee-b2ff-d1ac4156e719,CEE Tier 2,"The Consortium for Energy Efficiency (CEE) energy efficiency program. Tier 2 and 3 exceed Energy Star minimums, are cost-effective for the customer with an incentive, is cost-effective for most market, and three or more manufacturers make the product.transformation programs.",https://bedes.lbl.gov/node/211a4465-8786-41ee-b2ff-d1ac4156e719,06427039-12b0-40b9-996f-5990cabd1c33,1.0
CEE Tier 3,3229,6e842e0b-b63a-4ec7-bafd-a71a5077bf81,CEE Tier 3,"The Consortium for Energy Efficiency (CEE) energy efficiency program. Tier 2 exceeds Energy Star minimums, is cost-effective for the customer with an incentive, and three or more manufacturers make the product, and is cost-effective for most market transformation programs.",https://bedes.lbl.gov/node/6e842e0b-b63a-4ec7-bafd-a71a5077bf81,06427039-12b0-40b9-996f-5990cabd1c33,1.0
Other,3230,,,,,,
None,3231,,,,,,
Unknown,3232,,,,,,
Roof,3233,fe6a5ef0-9365-4932-bed7-eb0ca9df5c0b,Roof,Makes up the top exterior boundary of the premises envelope.  It is generally horizontal or sloped less than 60 degrees from horizontal. Represents the complete roof construction.,https://bedes.lbl.gov/node/fe6a5ef0-9365-4932-bed7-eb0ca9df5c0b,686035b9-341d-490b-ad08-b5c192b701b1,1.0
Mechanical Room,3234,cd0e8b58-59bb-4e6c-b153-301be7e32785,Mechanical room,The mechanical room is dedicated to the mechanical equipment and its associated electrical equipment.,https://bedes.lbl.gov/node/cd0e8b58-59bb-4e6c-b153-301be7e32785,c96589bd-0dfc-47a4-b040-11dba49d2ebd,0.9733333333333334
Mechanical Floor,3235,,,,,,
Penthouse,3236,94a0dddc-11a9-4526-af6c-be31fb3aba2a,Penthouse,Common unit abbreviation: Ph,https://bedes.lbl.gov/node/94a0dddc-11a9-4526-af6c-be31fb3aba2a,aeae978b-c81e-4318-b6af-8ac8da74dd51,1.0
Interior,3237,ee8c4974-f7f5-4b23-afd3-5c025bf6c607,Interior,The inside space that is not exposed to outside conditions. This can also be applied to Opaque Surfaces to describe the fact that both sides of the surface are next to conditioned spaces.,https://bedes.lbl.gov/node/ee8c4974-f7f5-4b23-afd3-5c025bf6c607,f1f0585d-19da-47e1-824f-6e109fb136c8,1.0
Exterior,3238,4c4b6f76-164d-43ff-9b15-593283074f6c,Exterior,The outdoor space that is exposed to outside conditions. This can also be applied to Opaque Surfaces to describe the fact that one side of the surface is next to outside conditions.,https://bedes.lbl.gov/node/4c4b6f76-164d-43ff-9b15-593283074f6c,f1f0585d-19da-47e1-824f-6e109fb136c8,1.0
Closet,3239,54837e75-a992-4f16-8aab-72eac17e18bb,Closet,Located in an enclosed un-occupied space,https://bedes.lbl.gov/node/54837e75-a992-4f16-8aab-72eac17e18bb,f1f0585d-19da-47e1-824f-6e109fb136c8,1.0
Garage,3240,cd2e6e98-08fc-4bf1-8b9a-e780fb901d3a,Garage,A space allocated for storage or parking of motor vehicles.,https://bedes.lbl.gov/node/cd2e6e98-08fc-4bf1-8b9a-e780fb901d3a,f1f0585d-19da-47e1-824f-6e109fb136c8,1.0
Attic,3241,80e4ef5c-e03e-4d8e-9fb3-747d0266aa76,Attic,A space located below the pitched roof of a residential house or other building.,https://bedes.lbl.gov/node/80e4ef5c-e03e-4d8e-9fb3-747d0266aa76,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Other,3242,,,,,,
Unknown,3243,,,,,,
Medical Equipment,3244,,,,,,
Laboratory Equipment,3245,,,,,,
Machinery,3246,276415c7-0894-45fd-9aca-df5b7ccf920c,Machinery,,https://bedes.lbl.gov/node/276415c7-0894-45fd-9aca-df5b7ccf920c,55d4daf1-bb0c-4b4e-ac8a-46814701b5ff,1.0
Air Compressor,3247,07afbe80-b35d-4626-bff7-151751ef4c43,Air compressor,,https://bedes.lbl.gov/node/07afbe80-b35d-4626-bff7-151751ef4c43,55d4daf1-bb0c-4b4e-ac8a-46814701b5ff,0.9714285714285714
Fume Hood,3248,9e669c8e-2f93-4cc6-8db3-ba0abd80db33,Fume hood,,https://bedes.lbl.gov/node/9e669c8e-2f93-4cc6-8db3-ba0abd80db33,55d4daf1-bb0c-4b4e-ac8a-46814701b5ff,0.9555555555555556
Appliance,3249,62a81cf2-95e7-4bb0-bbab-a4dca988e736,Appliance,Appliance load,https://bedes.lbl.gov/node/62a81cf2-95e7-4bb0-bbab-a4dca988e736,e554b6e8-b2c1-4a66-8fd4-12017b04d550,1.0
Gaming/Hobby/Leisure,3250,,,,,,
Infrastructure,3251,,,,,,
Electric Vehicle Charging,3252,f84c4622-3c39-4b4c-b27f-5ac1ee5bc882,Electric vehicle charging,,https://bedes.lbl.gov/node/f84c4622-3c39-4b4c-b27f-5ac1ee5bc882,55d4daf1-bb0c-4b4e-ac8a-46814701b5ff,0.968
Other,3253,,,,,,
Unknown,3254,,,,,,
Programmable Thermostat,3255,,,,,,
Manual Analog Thermostat,3256,,,,,,
Manual Digital Thermostat,3257,,,,,,
Manual On/Off,3258,,,,,,
EMCS,3259,,,,,,
Always On,3260,f5270e13-56df-49ee-af4f-313ecb95887b,Always on,,https://bedes.lbl.gov/node/f5270e13-56df-49ee-af4f-313ecb95887b,8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,0.9555555555555556
Timer,3261,f27126c7-368e-4e0b-97a5-ccc5c52fe4ed,Timer,,https://bedes.lbl.gov/node/f27126c7-368e-4e0b-97a5-ccc5c52fe4ed,9f25b506-119d-4216-950e-8c2530512ce9,1.0
Other,3262,,,,,,
Unknown,3263,,,,,,
ENERGY STAR,3264,bfdd8935-fd3c-454b-a748-e77f4b5620b4,ENERGY STAR,"The US federal government-backed symbol for energy efficiency, providing simple, credible, and unbiased information for consumers and businesses",https://bedes.lbl.gov/node/bfdd8935-fd3c-454b-a748-e77f4b5620b4,ad6bed68-892c-4078-870e-958b41953f8d,1.0
ENERGY STAR Most Efficient,3265,ab108401-31cd-4a58-b5ae-086c07a36e2f,ENERGY STAR Most Efficient,"Part of the EPA Energy Star rating system, which distinguishes products that deliver cutting edge energy efficiency and the latest in technological innovation.",https://bedes.lbl.gov/node/ab108401-31cd-4a58-b5ae-086c07a36e2f,06427039-12b0-40b9-996f-5990cabd1c33,1.0
FEMP Designated,3266,d0dc6964-a871-4488-a68a-55a7b798a6c9,FEMP Designated,Federal agencies are required to procure energy-efficient products. The Federal Energy Management Program (FEMP) helps Federal purchasers comply with these requirements by identifying energy- and water-efficient products.,https://bedes.lbl.gov/node/d0dc6964-a871-4488-a68a-55a7b798a6c9,06427039-12b0-40b9-996f-5990cabd1c33,1.0
CEE Tier 1,3267,4f7150f8-5aaa-460a-b811-48287cd883c0,CEE Tier 1,"The Consortium for Energy Efficiency (CEE) energy efficiency program. Tier 1 meets Energy Star, includes the top 25% of models, is cost-effective for the customer and multiple manufacturers make the product widely available.",https://bedes.lbl.gov/node/4f7150f8-5aaa-460a-b811-48287cd883c0,06427039-12b0-40b9-996f-5990cabd1c33,1.0
CEE Tier 2,3268,211a4465-8786-41ee-b2ff-d1ac4156e719,CEE Tier 2,"The Consortium for Energy Efficiency (CEE) energy efficiency program. Tier 2 and 3 exceed Energy Star minimums, are cost-effective for the customer with an incentive, is cost-effective for most market, and three or more manufacturers make the product.transformation programs.",https://bedes.lbl.gov/node/211a4465-8786-41ee-b2ff-d1ac4156e719,06427039-12b0-40b9-996f-5990cabd1c33,1.0
CEE Tier 3,3269,6e842e0b-b63a-4ec7-bafd-a71a5077bf81,CEE Tier 3,"The Consortium for Energy Efficiency (CEE) energy efficiency program. Tier 2 exceeds Energy Star minimums, is cost-effective for the customer with an incentive, and three or more manufacturers make the product, and is cost-effective for most market transformation programs.",https://bedes.lbl.gov/node/6e842e0b-b63a-4ec7-bafd-a71a5077bf81,06427039-12b0-40b9-996f-5990cabd1c33,1.0
Other,3270,,,,,,
None,3271,,,,,,
Unknown,3272,,,,,,
Roof,3273,fe6a5ef0-9365-4932-bed7-eb0ca9df5c0b,Roof,Makes up the top exterior boundary of the premises envelope.  It is generally horizontal or sloped less than 60 degrees from horizontal. Represents the complete roof construction.,https://bedes.lbl.gov/node/fe6a5ef0-9365-4932-bed7-eb0ca9df5c0b,686035b9-341d-490b-ad08-b5c192b701b1,1.0
Mechanical Room,3274,cd0e8b58-59bb-4e6c-b153-301be7e32785,Mechanical room,The mechanical room is dedicated to the mechanical equipment and its associated electrical equipment.,https://bedes.lbl.gov/node/cd0e8b58-59bb-4e6c-b153-301be7e32785,c96589bd-0dfc-47a4-b040-11dba49d2ebd,0.9733333333333334
Mechanical Floor,3275,,,,,,
Penthouse,3276,94a0dddc-11a9-4526-af6c-be31fb3aba2a,Penthouse,Common unit abbreviation: Ph,https://bedes.lbl.gov/node/94a0dddc-11a9-4526-af6c-be31fb3aba2a,aeae978b-c81e-4318-b6af-8ac8da74dd51,1.0
Interior,3277,ee8c4974-f7f5-4b23-afd3-5c025bf6c607,Interior,The inside space that is not exposed to outside conditions. This can also be applied to Opaque Surfaces to describe the fact that both sides of the surface are next to conditioned spaces.,https://bedes.lbl.gov/node/ee8c4974-f7f5-4b23-afd3-5c025bf6c607,f1f0585d-19da-47e1-824f-6e109fb136c8,1.0
Exterior,3278,4c4b6f76-164d-43ff-9b15-593283074f6c,Exterior,The outdoor space that is exposed to outside conditions. This can also be applied to Opaque Surfaces to describe the fact that one side of the surface is next to outside conditions.,https://bedes.lbl.gov/node/4c4b6f76-164d-43ff-9b15-593283074f6c,f1f0585d-19da-47e1-824f-6e109fb136c8,1.0
Closet,3279,54837e75-a992-4f16-8aab-72eac17e18bb,Closet,Located in an enclosed un-occupied space,https://bedes.lbl.gov/node/54837e75-a992-4f16-8aab-72eac17e18bb,f1f0585d-19da-47e1-824f-6e109fb136c8,1.0
Garage,3280,cd2e6e98-08fc-4bf1-8b9a-e780fb901d3a,Garage,A space allocated for storage or parking of motor vehicles.,https://bedes.lbl.gov/node/cd2e6e98-08fc-4bf1-8b9a-e780fb901d3a,f1f0585d-19da-47e1-824f-6e109fb136c8,1.0
Attic,3281,80e4ef5c-e03e-4d8e-9fb3-747d0266aa76,Attic,A space located below the pitched roof of a residential house or other building.,https://bedes.lbl.gov/node/80e4ef5c-e03e-4d8e-9fb3-747d0266aa76,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Other,3282,,,,,,
Unknown,3283,,,,,,
Escalator,3284,5beef081-0e1b-4660-bf9a-d5eb2f3feea2,Escalator,"An escalator is a moving staircase consisting of an endlessly circulating belt of steps driven by a motor, conveying people between the floors of a building.",https://bedes.lbl.gov/node/5beef081-0e1b-4660-bf9a-d5eb2f3feea2,787e6ab7-12e5-49e8-9dcb-ad5531775ffb,1.0
Elevator,3285,70cd317d-51e6-4ac3-beb4-183dbf017321,Elevator,An elevator is a platform or compartment housed in a shaft for raising and lowering people or things to different floors or levels.,https://bedes.lbl.gov/node/70cd317d-51e6-4ac3-beb4-183dbf017321,787e6ab7-12e5-49e8-9dcb-ad5531775ffb,1.0
Conveyor Belt,3286,7367d047-f585-4718-87f7-8010cbd4c866,Conveyor belt,"a continuous moving band of fabric, rubber, or metal used for moving objects from one place to another.",https://bedes.lbl.gov/node/7367d047-f585-4718-87f7-8010cbd4c866,787e6ab7-12e5-49e8-9dcb-ad5531775ffb,0.9692307692307692
Overhead Conveyor,3287,1c056f68-9701-4357-a841-f5830c807767,Overhead conveyor,"Overhead conveyor systems utilize a combination of hooks, trolleys, and chains to transport hanging items.",https://bedes.lbl.gov/node/1c056f68-9701-4357-a841-f5830c807767,787e6ab7-12e5-49e8-9dcb-ad5531775ffb,0.9764705882352941
Other,3288,,,,,,
Unknown,3289,,,,,,
People,3290,2a62df68-4318-4e43-9e1a-420e625b7f16,People,,https://bedes.lbl.gov/node/2a62df68-4318-4e43-9e1a-420e625b7f16,38c6fe22-97d6-4316-b084-17077177fffa,1.0
Freight,3291,d7aabb10-de3b-43e3-98c2-d56fa73d682e,Freight,Freight is goods packaged in bulk for long-distance travel.,https://bedes.lbl.gov/node/d7aabb10-de3b-43e3-98c2-d56fa73d682e,38c6fe22-97d6-4316-b084-17077177fffa,1.0
Goods,3292,9d87e16d-4f5f-483d-b2a1-adfc1c34a1bd,Goods,Goods are any foods or manufactured items.,https://bedes.lbl.gov/node/9d87e16d-4f5f-483d-b2a1-adfc1c34a1bd,38c6fe22-97d6-4316-b084-17077177fffa,1.0
Other,3293,,,,,,
Unknown,3294,,,,,,
Programmable Thermostat,3295,,,,,,
Manual Analog Thermostat,3296,,,,,,
Manual Digital Thermostat,3297,,,,,,
Manual On/Off,3298,,,,,,
EMCS,3299,,,,,,
Always On,3300,f5270e13-56df-49ee-af4f-313ecb95887b,Always on,,https://bedes.lbl.gov/node/f5270e13-56df-49ee-af4f-313ecb95887b,8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,0.9555555555555556
Timer,3301,f27126c7-368e-4e0b-97a5-ccc5c52fe4ed,Timer,,https://bedes.lbl.gov/node/f27126c7-368e-4e0b-97a5-ccc5c52fe4ed,9f25b506-119d-4216-950e-8c2530512ce9,1.0
Other,3302,,,,,,
Unknown,3303,,,,,,
ENERGY STAR,3304,bfdd8935-fd3c-454b-a748-e77f4b5620b4,ENERGY STAR,"The US federal government-backed symbol for energy efficiency, providing simple, credible, and unbiased information for consumers and businesses",https://bedes.lbl.gov/node/bfdd8935-fd3c-454b-a748-e77f4b5620b4,ad6bed68-892c-4078-870e-958b41953f8d,1.0
ENERGY STAR Most Efficient,3305,ab108401-31cd-4a58-b5ae-086c07a36e2f,ENERGY STAR Most Efficient,"Part of the EPA Energy Star rating system, which distinguishes products that deliver cutting edge energy efficiency and the latest in technological innovation.",https://bedes.lbl.gov/node/ab108401-31cd-4a58-b5ae-086c07a36e2f,06427039-12b0-40b9-996f-5990cabd1c33,1.0
FEMP Designated,3306,d0dc6964-a871-4488-a68a-55a7b798a6c9,FEMP Designated,Federal agencies are required to procure energy-efficient products. The Federal Energy Management Program (FEMP) helps Federal purchasers comply with these requirements by identifying energy- and water-efficient products.,https://bedes.lbl.gov/node/d0dc6964-a871-4488-a68a-55a7b798a6c9,06427039-12b0-40b9-996f-5990cabd1c33,1.0
CEE Tier 1,3307,4f7150f8-5aaa-460a-b811-48287cd883c0,CEE Tier 1,"The Consortium for Energy Efficiency (CEE) energy efficiency program. Tier 1 meets Energy Star, includes the top 25% of models, is cost-effective for the customer and multiple manufacturers make the product widely available.",https://bedes.lbl.gov/node/4f7150f8-5aaa-460a-b811-48287cd883c0,06427039-12b0-40b9-996f-5990cabd1c33,1.0
CEE Tier 2,3308,211a4465-8786-41ee-b2ff-d1ac4156e719,CEE Tier 2,"The Consortium for Energy Efficiency (CEE) energy efficiency program. Tier 2 and 3 exceed Energy Star minimums, are cost-effective for the customer with an incentive, is cost-effective for most market, and three or more manufacturers make the product.transformation programs.",https://bedes.lbl.gov/node/211a4465-8786-41ee-b2ff-d1ac4156e719,06427039-12b0-40b9-996f-5990cabd1c33,1.0
CEE Tier 3,3309,6e842e0b-b63a-4ec7-bafd-a71a5077bf81,CEE Tier 3,"The Consortium for Energy Efficiency (CEE) energy efficiency program. Tier 2 exceeds Energy Star minimums, is cost-effective for the customer with an incentive, and three or more manufacturers make the product, and is cost-effective for most market transformation programs.",https://bedes.lbl.gov/node/6e842e0b-b63a-4ec7-bafd-a71a5077bf81,06427039-12b0-40b9-996f-5990cabd1c33,1.0
Other,3310,,,,,,
None,3311,,,,,,
Unknown,3312,,,,,,
Roof,3313,fe6a5ef0-9365-4932-bed7-eb0ca9df5c0b,Roof,Makes up the top exterior boundary of the premises envelope.  It is generally horizontal or sloped less than 60 degrees from horizontal. Represents the complete roof construction.,https://bedes.lbl.gov/node/fe6a5ef0-9365-4932-bed7-eb0ca9df5c0b,686035b9-341d-490b-ad08-b5c192b701b1,1.0
Mechanical Room,3314,cd0e8b58-59bb-4e6c-b153-301be7e32785,Mechanical room,The mechanical room is dedicated to the mechanical equipment and its associated electrical equipment.,https://bedes.lbl.gov/node/cd0e8b58-59bb-4e6c-b153-301be7e32785,c96589bd-0dfc-47a4-b040-11dba49d2ebd,0.9733333333333334
Mechanical Floor,3315,,,,,,
Penthouse,3316,94a0dddc-11a9-4526-af6c-be31fb3aba2a,Penthouse,Common unit abbreviation: Ph,https://bedes.lbl.gov/node/94a0dddc-11a9-4526-af6c-be31fb3aba2a,aeae978b-c81e-4318-b6af-8ac8da74dd51,1.0
Interior,3317,ee8c4974-f7f5-4b23-afd3-5c025bf6c607,Interior,The inside space that is not exposed to outside conditions. This can also be applied to Opaque Surfaces to describe the fact that both sides of the surface are next to conditioned spaces.,https://bedes.lbl.gov/node/ee8c4974-f7f5-4b23-afd3-5c025bf6c607,f1f0585d-19da-47e1-824f-6e109fb136c8,1.0
Exterior,3318,4c4b6f76-164d-43ff-9b15-593283074f6c,Exterior,The outdoor space that is exposed to outside conditions. This can also be applied to Opaque Surfaces to describe the fact that one side of the surface is next to outside conditions.,https://bedes.lbl.gov/node/4c4b6f76-164d-43ff-9b15-593283074f6c,f1f0585d-19da-47e1-824f-6e109fb136c8,1.0
Closet,3319,54837e75-a992-4f16-8aab-72eac17e18bb,Closet,Located in an enclosed un-occupied space,https://bedes.lbl.gov/node/54837e75-a992-4f16-8aab-72eac17e18bb,f1f0585d-19da-47e1-824f-6e109fb136c8,1.0
Garage,3320,cd2e6e98-08fc-4bf1-8b9a-e780fb901d3a,Garage,A space allocated for storage or parking of motor vehicles.,https://bedes.lbl.gov/node/cd2e6e98-08fc-4bf1-8b9a-e780fb901d3a,f1f0585d-19da-47e1-824f-6e109fb136c8,1.0
Attic,3321,80e4ef5c-e03e-4d8e-9fb3-747d0266aa76,Attic,A space located below the pitched roof of a residential house or other building.,https://bedes.lbl.gov/node/80e4ef5c-e03e-4d8e-9fb3-747d0266aa76,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Other,3322,,,,,,
Unknown,3323,,,,,,
Battery,3324,cd8af666-cee3-430e-ab54-95e4ecdad2e2,Battery,"Batteries are energy storage systems consisting of one or more cells, in which chemical energy is converted into electricity and used as a source of power.",https://bedes.lbl.gov/node/cd8af666-cee3-430e-ab54-95e4ecdad2e2,fb504df8-24ad-42a0-b05a-7662a0c772d8,1.0
Thermal Energy Storage,3325,5508416e-623d-472e-b8bd-2cf84ddfef30,Thermal energy storage,Storage of a chilled or heated elements to be be utilized at a later time.,https://bedes.lbl.gov/node/5508416e-623d-472e-b8bd-2cf84ddfef30,fb504df8-24ad-42a0-b05a-7662a0c772d8,0.9536363636363636
Pumped-Storage Hydroelectricity,3326,066bef03-03e5-4bfa-929a-5a1f04d306e0,Pumped-storage hydroelectricity,"Pumped hydroelectric energy storage is a type of potential energy storage where water is pumped from a reservoir up to another reservoir at a higher elevation. When electricity is needed, water is released from the upper reservoir through a hydroelectric turbine into the lower reservoir to generate electricity.",https://bedes.lbl.gov/node/066bef03-03e5-4bfa-929a-5a1f04d306e0,fb504df8-24ad-42a0-b05a-7662a0c772d8,0.9741935483870968
Flywheel,3327,1f70e42b-f8ac-46f2-8bdc-01e3e89a82e5,Flywheel,Flywheel energy storage is a form of kinetic energy comprised of a rotating mechanical device that is used to store rotational energy.,https://bedes.lbl.gov/node/1f70e42b-f8ac-46f2-8bdc-01e3e89a82e5,fb504df8-24ad-42a0-b05a-7662a0c772d8,1.0
Other,3328,,,,,,
Unknown,3329,,,,,,
